Rated rotor hours: mean ∈ [14.8, 15.2] RPM  |  std < 0.05 RPM
Total matches: 2894
========================================================================================================================
Hour start             Farm         Turbine        Wind m/s   Wind std   Power kW   Pwr std  Rotor RPM   Rot std  File
2017-01-15 12:00:00    kelmarsh     turbine_2        9.9952     0.3943    1817.82     92.99    15.1544    0.0200  crawler\output\kelmarsh\turbine_2\2017-01-15_12_summary.json
2017-01-15 13:00:00    kelmarsh     turbine_2       10.4724     0.2186    1946.23     39.06    15.1428    0.0328  crawler\output\kelmarsh\turbine_2\2017-01-15_13_summary.json
2017-01-15 14:00:00    kelmarsh     turbine_2        9.7288     0.4904    1779.71    161.87    15.1275    0.0427  crawler\output\kelmarsh\turbine_2\2017-01-15_14_summary.json
2017-02-01 21:00:00    kelmarsh     turbine_2        9.7172     0.5053    1749.03    161.56    15.1433    0.0310  crawler\output\kelmarsh\turbine_2\2017-02-01_21_summary.json
2017-02-02 03:00:00    kelmarsh     turbine_2       11.1488     0.9693    1932.39     73.25    15.1493    0.0319  crawler\output\kelmarsh\turbine_2\2017-02-02_03_summary.json
2017-02-02 05:00:00    kelmarsh     turbine_2       10.1795     0.1532    1833.92     58.43    15.1503    0.0165  crawler\output\kelmarsh\turbine_2\2017-02-02_05_summary.json
2017-02-02 06:00:00    kelmarsh     turbine_2       10.6775     0.3903    1977.19     49.48    15.1603    0.0412  crawler\output\kelmarsh\turbine_2\2017-02-02_06_summary.json
2017-02-02 07:00:00    kelmarsh     turbine_2       11.0450     0.3936    2021.46     23.23    15.1704    0.0150  crawler\output\kelmarsh\turbine_2\2017-02-02_07_summary.json
2017-02-02 08:00:00    kelmarsh     turbine_2       10.4544     0.7136    1866.04    143.79    15.1339    0.0396  crawler\output\kelmarsh\turbine_2\2017-02-02_08_summary.json
2017-02-02 10:00:00    kelmarsh     turbine_2       10.5961     0.4812    1899.37     62.91    15.1627    0.0137  crawler\output\kelmarsh\turbine_2\2017-02-02_10_summary.json
2017-02-02 11:00:00    kelmarsh     turbine_2       11.2754     0.3062    2002.10     33.47    15.1569    0.0264  crawler\output\kelmarsh\turbine_2\2017-02-02_11_summary.json
2017-02-02 12:00:00    kelmarsh     turbine_2       11.9109     0.4394    2013.46     15.11    15.1806    0.0225  crawler\output\kelmarsh\turbine_2\2017-02-02_12_summary.json
2017-02-02 13:00:00    kelmarsh     turbine_2       11.8450     0.3328    2020.49     25.75    15.1465    0.0298  crawler\output\kelmarsh\turbine_2\2017-02-02_13_summary.json
2017-02-02 14:00:00    kelmarsh     turbine_2       11.2200     0.4886    1982.45     49.31    15.1431    0.0308  crawler\output\kelmarsh\turbine_2\2017-02-02_14_summary.json
2017-02-02 15:00:00    kelmarsh     turbine_2       10.9086     0.5706    1972.00     66.45    15.1716    0.0444  crawler\output\kelmarsh\turbine_2\2017-02-02_15_summary.json
2017-02-02 16:00:00    kelmarsh     turbine_2       10.8767     0.3275    1983.05     30.55    15.1593    0.0166  crawler\output\kelmarsh\turbine_2\2017-02-02_16_summary.json
2017-02-02 17:00:00    kelmarsh     turbine_2       10.6708     0.3845    1952.86     78.58    15.1649    0.0253  crawler\output\kelmarsh\turbine_2\2017-02-02_17_summary.json
2017-02-02 18:00:00    kelmarsh     turbine_2       11.1769     0.3315    1998.29     58.38    15.1688    0.0334  crawler\output\kelmarsh\turbine_2\2017-02-02_18_summary.json
2017-02-02 19:00:00    kelmarsh     turbine_2       11.1097     0.3602    1945.08     70.74    15.1701    0.0438  crawler\output\kelmarsh\turbine_2\2017-02-02_19_summary.json
2017-02-02 20:00:00    kelmarsh     turbine_2       11.5287     0.4001    1999.14     38.02    15.1621    0.0226  crawler\output\kelmarsh\turbine_2\2017-02-02_20_summary.json
2017-02-02 22:00:00    kelmarsh     turbine_2       10.7761     0.1525    1984.23     33.72    15.1618    0.0467  crawler\output\kelmarsh\turbine_2\2017-02-02_22_summary.json
2017-02-02 23:00:00    kelmarsh     turbine_2       10.0772     0.4723    1798.00    112.60    15.1337    0.0361  crawler\output\kelmarsh\turbine_2\2017-02-02_23_summary.json
2017-02-03 00:00:00    kelmarsh     turbine_2       10.3693     0.7343    1860.37    123.42    15.1352    0.0408  crawler\output\kelmarsh\turbine_2\2017-02-03_00_summary.json
2017-02-03 01:00:00    kelmarsh     turbine_2       10.8787     0.4836    1947.19     61.28    15.1555    0.0171  crawler\output\kelmarsh\turbine_2\2017-02-03_01_summary.json
2017-02-03 03:00:00    kelmarsh     turbine_2        9.8275     0.5089    1727.90    162.72    15.1281    0.0172  crawler\output\kelmarsh\turbine_2\2017-02-03_03_summary.json
2017-02-03 04:00:00    kelmarsh     turbine_2        9.7326     0.5307    1665.53    184.50    15.1081    0.0444  crawler\output\kelmarsh\turbine_2\2017-02-03_04_summary.json
2017-02-03 22:00:00    kelmarsh     turbine_2       11.9858     0.7990    2024.51     46.86    15.1658    0.0322  crawler\output\kelmarsh\turbine_2\2017-02-03_22_summary.json
2017-02-03 23:00:00    kelmarsh     turbine_2       11.6118     0.6885    2043.27     27.48    15.1621    0.0278  crawler\output\kelmarsh\turbine_2\2017-02-03_23_summary.json
2017-02-04 00:00:00    kelmarsh     turbine_2       10.2471     1.0472    1851.07    208.88    15.1472    0.0238  crawler\output\kelmarsh\turbine_2\2017-02-04_00_summary.json
2017-02-12 03:00:00    kelmarsh     turbine_2        9.8705     0.3965    1887.24     77.24    15.1443    0.0074  crawler\output\kelmarsh\turbine_2\2017-02-12_03_summary.json
2017-02-12 04:00:00    kelmarsh     turbine_2        9.6007     0.5013    1824.41     97.62    15.1526    0.0414  crawler\output\kelmarsh\turbine_2\2017-02-12_04_summary.json
2017-02-12 05:00:00    kelmarsh     turbine_2        8.9995     0.5921    1716.63    171.87    15.1386    0.0376  crawler\output\kelmarsh\turbine_2\2017-02-12_05_summary.json
2017-02-12 08:00:00    kelmarsh     turbine_2        9.0508     0.1102    1736.03     88.19    15.1428    0.0091  crawler\output\kelmarsh\turbine_2\2017-02-12_08_summary.json
2017-02-12 09:00:00    kelmarsh     turbine_2        9.4883     0.2794    1801.13    126.15    15.1367    0.0245  crawler\output\kelmarsh\turbine_2\2017-02-12_09_summary.json
2017-02-14 06:00:00    kelmarsh     turbine_2        9.0749     0.4935    1729.11    188.58    15.1489    0.0267  crawler\output\kelmarsh\turbine_2\2017-02-14_06_summary.json
2017-02-16 03:00:00    kelmarsh     turbine_2        8.6749     0.2897    1434.13     99.18    15.1079    0.0480  crawler\output\kelmarsh\turbine_2\2017-02-16_03_summary.json
2017-02-20 07:00:00    kelmarsh     turbine_2       11.2967     2.1199    1813.38    272.43    15.1353    0.0226  crawler\output\kelmarsh\turbine_2\2017-02-20_07_summary.json
2017-02-20 11:00:00    kelmarsh     turbine_2       10.6840     0.6570    1887.77    145.17    15.1465    0.0317  crawler\output\kelmarsh\turbine_2\2017-02-20_11_summary.json
2017-02-20 12:00:00    kelmarsh     turbine_2       11.2276     0.4850    1933.91     81.48    15.1495    0.0326  crawler\output\kelmarsh\turbine_2\2017-02-20_12_summary.json
2017-02-21 16:00:00    kelmarsh     turbine_2       10.8409     0.8974    1945.65    133.70    15.1644    0.0484  crawler\output\kelmarsh\turbine_2\2017-02-21_16_summary.json
2017-02-21 17:00:00    kelmarsh     turbine_2       11.2977     0.3408    2029.82     20.24    15.1590    0.0339  crawler\output\kelmarsh\turbine_2\2017-02-21_17_summary.json
2017-02-21 18:00:00    kelmarsh     turbine_2       11.2380     0.4234    2034.03     19.77    15.1550    0.0272  crawler\output\kelmarsh\turbine_2\2017-02-21_18_summary.json
2017-02-21 19:00:00    kelmarsh     turbine_2       11.1953     0.4788    2018.48     32.25    15.1445    0.0316  crawler\output\kelmarsh\turbine_2\2017-02-21_19_summary.json
2017-02-21 20:00:00    kelmarsh     turbine_2       11.7424     0.4348    2051.93     10.82    15.1818    0.0386  crawler\output\kelmarsh\turbine_2\2017-02-21_20_summary.json
2017-02-21 21:00:00    kelmarsh     turbine_2       12.2975     0.6560    2049.00     10.51    15.1708    0.0276  crawler\output\kelmarsh\turbine_2\2017-02-21_21_summary.json
2017-02-21 22:00:00    kelmarsh     turbine_2       13.1927     0.6064    2051.76      8.55    15.1440    0.0269  crawler\output\kelmarsh\turbine_2\2017-02-21_22_summary.json
2017-02-21 23:00:00    kelmarsh     turbine_2       12.5504     0.4861    2051.23     10.25    15.1674    0.0380  crawler\output\kelmarsh\turbine_2\2017-02-21_23_summary.json
2017-02-22 00:00:00    kelmarsh     turbine_2       12.6676     0.2257    2050.21      9.11    15.1840    0.0387  crawler\output\kelmarsh\turbine_2\2017-02-22_00_summary.json
2017-02-22 01:00:00    kelmarsh     turbine_2       12.0819     0.5480    2036.02     22.89    15.1678    0.0315  crawler\output\kelmarsh\turbine_2\2017-02-22_01_summary.json
2017-02-22 02:00:00    kelmarsh     turbine_2       13.1288     0.5719    2051.26      9.39    15.1723    0.0263  crawler\output\kelmarsh\turbine_2\2017-02-22_02_summary.json
2017-02-22 03:00:00    kelmarsh     turbine_2       11.0386     0.8368    1951.15    120.98    15.1651    0.0290  crawler\output\kelmarsh\turbine_2\2017-02-22_03_summary.json
2017-02-22 04:00:00    kelmarsh     turbine_2       10.3086     0.5760    1859.82    167.43    15.1509    0.0452  crawler\output\kelmarsh\turbine_2\2017-02-22_04_summary.json
2017-02-22 05:00:00    kelmarsh     turbine_2       10.1668     0.2195    1862.38     74.68    15.1492    0.0369  crawler\output\kelmarsh\turbine_2\2017-02-22_05_summary.json
2017-02-22 06:00:00    kelmarsh     turbine_2        9.8910     0.2299    1788.00     89.57    15.1400    0.0289  crawler\output\kelmarsh\turbine_2\2017-02-22_06_summary.json
2017-02-22 08:00:00    kelmarsh     turbine_2       10.5913     0.0782    1938.81     28.59    15.1587    0.0266  crawler\output\kelmarsh\turbine_2\2017-02-22_08_summary.json
2017-02-23 00:00:00    kelmarsh     turbine_2        9.9787     0.5219    1804.91    146.54    15.1567    0.0247  crawler\output\kelmarsh\turbine_2\2017-02-23_00_summary.json
